판매일,작품 ID,분류,작품명,작가명,레이블,회차 판매가 (원),총 사용 건수 (건),초기 무료 회차,에다무,광고보면 무료,신규 혜택 대여,유상 대여,소장,총 판매 건수 (건),광고보면 무료 판매금액 (원),광고보면 무료 운영 수수료 (원),소장 판매금액 (원),소장 운영 수수료 (원),대여 판매금액 (원),대여 운영 수수료 (원),판매 금액 합계 (원),운영 수수료 합계 (원),정산 금액 합계 (원)
2026-04-03,4112,웹소설,우리의 심장이 같은 속도로 뛴다면,위니현,마롱,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-03,4174,웹소설,그럼에도 불구하고 사랑은 시작된다,달달꼬시,마롱,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-03,4177,웹소설,예의 없는 짐승,른달,마롱,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-03,4749,웹소설,블러디 시크릿,아일리파로,사막여우,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-03,4824,웹소설,대출 갚는 대마법사님,내성굴림,마야마루출판사,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-03,5000,웹소설,속궁합,마뇽,달밤,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-03,5001,웹소설,교태전,마뇽,달밤,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-03,5002,웹소설,신참례,마뇽,달밤,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-03,5003,웹소설,취중음담,마뇽,달밤,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-03,5004,웹소설,과부전,마뇽,달밤,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-03,5005,웹소설,흔해빠진 사이,마뇽,달밤,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-03,5204,웹소설,짐승의 집,페일핑크,달밤,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-03,5206,웹소설,아름다운 날들,페일핑크,달밤,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-03,5209,웹소설,당신을 만난 계절에,페일핑크,달밤,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
