"판매/취소일시","ItemId","제목","판매형태","정가","판매가","정산액","원주문일시","저자명","출판사명","정산처명","ISBN","UCI","CID"
"2026-01-30 14:59:56","367000735","AV배우 지망생 3 : 촬영을 망치고, 스태프와 XX (상)","판매","1,000","1,000","700","","딸기맛사탕","로튼로즈","스토린랩",=T("9791173016202"),=T(""),"D039623"
"2026-01-30 14:59:56","371719883","봉인해주세요, 성녀님 3","판매","1,000","1,000","700","","초코송이","로튼로즈","스토린랩",=T("9791173017490"),=T(""),"D107186"
"2026-01-30 14:59:56","377161844","배란일인데 고위층 간부가 호출했습니다 5 (上)","판매","1,000","1,000","700","","딸기맛사탕","로튼로즈","스토린랩",=T("9791175581203"),=T(""),"D168698"
"2026-01-30 14:59:56","375929966","봉인해주세요, 성녀님 5","판매","1,000","1,000","700","","초코송이","로튼로즈","스토린랩",=T("9791173017995"),=T(""),"D158766"
"2026-01-30 14:59:56","375929984","봉인해주세요, 성녀님 4","판매","1,000","1,000","700","","초코송이","로튼로즈","스토린랩",=T("9791173018046"),=T(""),"D158765"
"2026-01-30 14:59:56","379527578","배란일인데 고위층 간부가 호출했습니다 5 (中)","판매","1,000","1,000","700","","딸기맛사탕","로튼로즈","스토린랩",=T("9791175581678"),=T(""),"D182066"
"2026-01-30 14:59:56","356698674","AV배우 지망생 2 : 데뷔를 앞두고, 선배님과 XX","판매","1,000","1,000","700","","딸기맛사탕","로튼로즈","스토린랩",=T("9791173012952"),=T(""),"B003512"
"2026-01-30 14:59:56","360321647","배란일인데 고위층 간부가 호출했습니다 2","판매","1,500","1,500","1,050","","딸기맛사탕","로튼로즈","스토린랩",=T("9791173013492"),=T(""),"B016733"
"2026-01-30 14:59:56","361607720","배란일인데 고위층 간부가 호출했습니다 3 (下)","판매","1,000","1,000","700","","딸기맛사탕","로튼로즈","스토린랩",=T("9791173014000"),=T(""),"B032847"
"2026-01-30 14:59:56","361607704","배란일인데 고위층 간부가 호출했습니다 3 (上)","판매","1,000","1,000","700","","딸기맛사탕","로튼로즈","스토린랩",=T("9791173013997"),=T(""),"B032846"
"2026-01-30 14:59:56","365291568","배란일인데 고위층 간부가 호출했습니다 4 (下)","판매","1,000","1,000","700","","딸기맛사탕","로튼로즈","스토린랩",=T("9791173015076"),=T(""),"D025142"
"2026-01-30 14:59:56","365291569","배란일인데 고위층 간부가 호출했습니다 4 (上)","판매","1,000","1,000","700","","딸기맛사탕","로튼로즈","스토린랩",=T("9791173014369"),=T(""),"D004675"
"2026-01-30 14:59:56","353613764","배란일인데 고위층 간부가 호출했습니다 1 (下)","판매","1,000","1,000","700","","딸기맛사탕","로튼로즈","스토린랩",=T("9791173011320"),=T(""),"k427226"
"2026-01-30 14:59:56","353613754","배란일인데 고위층 간부가 호출했습니다 1 (上)","판매","1,000","1,000","700","","딸기맛사탕","로튼로즈","스토린랩",=T("9791173011313"),=T(""),"k427225"
"2026-01-30 15:01:26","308166746","삼촌의 최면 요법 (외전)","판매","1,000","1,000","700","","발정기","로튼로즈","스토린랩",=T("9791167835116"),=T(""),"N211273"
"2026-01-30 15:01:26","379527595","집착 오빠의 XX한 생각이 들려온다","판매","1,000","1,000","700","","라일락곰젤리","로튼로즈","스토린랩",=T("9791175581289"),=T(""),"D182646"
"2026-01-30 15:01:26","383435421","자고 있는데 오빠가","판매","1,000","1,000","700","","러브이따","로튼로즈","스토린랩",=T("9791175582361"),=T(""),"D202233"
"2026-01-30 15:12:44","332860187","보호자 실격 (외전)","판매","1,000","1,000","700","","금단","아이즈","스토린랩",=T("9791170892694"),=T(""),"k209601"
"2026-01-30 15:12:44","332860180","보호자 실격","판매","3,100","3,100","2,170","","금단","아이즈","스토린랩",=T("9791170892113"),=T(""),"k209600"
"2026-01-30 17:46:11","383435420","XX 털 제모","판매","1,000","1,000","700","","내즐키","로튼로즈","스토린랩",=T("9791175582163"),=T(""),"D202231"
"2026-01-30 17:51:03","338596598","마사지샵 직원이 친구 오빠였다","판매","1,000","1,000","700","","5353","로튼로즈","스토린랩",=T("9791170896500"),=T(""),"k295922"
"2026-01-30 18:02:10","277935474","문과라도 안 죄송한 이세계로 감 147화","판매","100","100","70","","정수읠","매드햇","스토린랩",=T("9791162589724"),=T(""),"E615983"
"2026-01-30 18:02:10","277935478","문과라도 안 죄송한 이세계로 감 152화","판매","100","100","70","","정수읠","매드햇","스토린랩",=T("9791162589724"),=T(""),"E622471"
"2026-01-30 18:02:10","277935616","문과라도 안 죄송한 이세계로 감 150화","판매","100","100","70","","정수읠","매드햇","스토린랩",=T("9791162589724"),=T(""),"E615986"
"2026-01-30 18:02:10","277935712","문과라도 안 죄송한 이세계로 감 148화","판매","100","100","70","","정수읠","매드햇","스토린랩",=T("9791162589724"),=T(""),"E615984"
"2026-01-30 18:02:10","277935723","문과라도 안 죄송한 이세계로 감 154화","판매","100","100","70","","정수읠","매드햇","스토린랩",=T("9791162589724"),=T(""),"E622473"
"2026-01-30 18:02:10","277935717","문과라도 안 죄송한 이세계로 감 153화","판매","100","100","70","","정수읠","매드햇","스토린랩",=T("9791162589724"),=T(""),"E622472"
"2026-01-30 18:02:10","277935718","문과라도 안 죄송한 이세계로 감 149화","판매","100","100","70","","정수읠","매드햇","스토린랩",=T("9791162589724"),=T(""),"E615985"
"2026-01-30 18:02:10","277935622","문과라도 안 죄송한 이세계로 감 155화","판매","100","100","70","","정수읠","매드햇","스토린랩",=T("9791162589724"),=T(""),"E622474"
"2026-01-30 18:02:10","277935666","문과라도 안 죄송한 이세계로 감 156화","판매","100","100","70","","정수읠","매드햇","스토린랩",=T("9791162589724"),=T(""),"E622475"
"2026-01-30 18:02:10","277935662","문과라도 안 죄송한 이세계로 감 151화","판매","100","100","70","","정수읠","매드햇","스토린랩",=T("9791162589724"),=T(""),"E615987"
"2026-01-30 19:22:18","383254098","살인마가 날 성녀라 부른다 (외전 2 : 과거편)","판매","1,700","1,530","1,071","","유주신","시계토끼","스토린랩",=T("9791172822071"),=T(""),"D170330"
"2026-01-30 20:18:32","339671334","[GL] 소매치기 감금 조교","판매","2,000","2,000","1,400","","한윤호","로튼로즈","스토린랩",=T("9791170898016"),=T(""),"k307367"
"2026-01-30 20:51:06","360378585","[세트] 사랑할 결심 (총2권/완결)","판매","7,000","6,300","4,410","","야누스","도서출판 선","스토린랩",=T("9791169728829"),=T(""),""
"2026-01-30 20:51:06","327058960","상극","판매","3,500","3,150","2,205","","서지인","도서출판 선","스토린랩",=T("9791169723541"),=T(""),""
"2026-01-30 20:51:06","369936032","가져 (외전 포함)","판매","4,000","3,600","2,520","","김은희(설화)","도서출판 선","스토린랩",=T("9791175090378"),=T(""),""
"2026-01-30 20:58:30","326364935","[BL] 마법청년 : 촉촉한 촉수칩","판매","2,000","2,000","1,400","","레콩","로튼로즈","스토린랩",=T("9791167839985"),=T(""),"k144349"
