판매일,작품 ID,분류,작품명,작가명,레이블,회차 판매가 (원),총 사용 건수 (건),초기 무료 회차,에다무,광고보면 무료,신규 혜택 대여,유상 대여,소장,총 판매 건수 (건),광고보면 무료 판매금액 (원),광고보면 무료 운영 수수료 (원),소장 판매금액 (원),소장 운영 수수료 (원),대여 판매금액 (원),대여 운영 수수료 (원),판매 금액 합계 (원),운영 수수료 합계 (원),정산 금액 합계 (원)
2026.2.10,3189,웹소설,죽었던 남편이 계략남으로 돌아왔다,하이엘라,사막여우,100,4,3,0,0,0,0,1,1,0,0,100,30,0,0,100,30,70
2026.2.10,3554,웹소설,후회해도,짙은,사막여우,100,14,4,0,0,0,0,10,10,0,0,1000,300,0,0,1000,300,700
2026.2.10,3557,웹소설,우아한 개자식,봄그린,사막여우,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.10,4801,웹소설,모노크롬 루머,치율,M블루,100,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.10,14283,웹소설,잠자는 공주님,은비령,달밤,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.10,17147,웹소설,칼레이 백작가의 매맞이 하녀,뮤사203,시계토끼,100,2,0,0,0,0,0,2,2,0,0,200,60,0,0,200,60,140
2026.2.10,19390,웹소설,[BL] 가면극,사유담,희우,100,3,0,0,0,0,0,3,3,0,0,300,90,0,0,300,90,210
2026.2.10,20580,웹소설,힘을 숨겨도 공녀가 제일 강함,설윤영,앨리스,100,2,0,0,0,0,0,2,2,0,0,200,60,0,0,200,60,140
2026.2.11,1403,웹소설,결혼 약속,오사라,래이니북스,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.11,1405,웹소설,고작 두 번째 결혼,벚꽃그리고,플로린,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.11,1411,웹소설,그 남자의 결혼 파트너,벚꽃그리고,플로린,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.11,1413,웹소설,"그러므로, 사랑",피숙혜,플로린,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.11,1419,웹소설,끝정,벚꽃그리고,플로린,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.11,1426,웹소설,나를 찾는 밤,비설,플로린,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.11,1428,웹소설,나를 품어 줘,차해솔,플로린,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.11,1437,웹소설,내 안의 악마를 위하여,피숙혜,플로린,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.11,1439,웹소설,내가 버린 남편,리나리아L,래이니북스,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.11,1456,웹소설,달콤한 관계,유카,래이니북스,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.11,1535,웹소설,뜨겁게 맞닿은,유카,플로린,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.11,1537,웹소설,마지막 스캔들,안해원,래이니북스,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.11,1545,웹소설,"먹어봐요, 김대리",오대리,플로린,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.11,1547,웹소설,무례한 키스,정희경,플로린,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.11,1549,웹소설,물드는 밤,상림(메리J),플로린,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.11,1551,웹소설,"미친, 소유",유카,플로린,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.11,1553,웹소설,불친절한 부부생활,벚꽃그리고,고트북스,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.11,1555,웹소설,불친절한 취향,이은비,고트북스,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.11,1557,웹소설,붉게 물들인 밤,비설,플로린,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.11,1559,웹소설,비서 집착,유카,플로린,100,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.11,1563,웹소설,빼앗다,은서정,플로린,100,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.11,1600,웹소설,여전히 잘 하시네요,벚꽃그리고,고트북스,100,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.11,1624,웹소설,위험한 온도,유카,래이니북스,100,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.11,2423,웹소설,베드 파트너,이로이,사막여우,100,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.11,2511,웹소설,내가 M이라니,죄송한취향,시계토끼,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.11,2515,웹소설,도원향,Magoing,시계토끼,100,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.11,2533,웹소설,사제님의 비밀스런 교육(Dark),김연서,시계토끼,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.11,2643,웹소설,에피소드,유이세스,하트퀸,100,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.11,3181,웹소설,뜨겁게 박히다,느린돌,사막여우,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.11,3185,웹소설,제발 멈추지 말아요 ,우아진,사막여우,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.11,3189,웹소설,죽었던 남편이 계략남으로 돌아왔다,하이엘라,사막여우,100,1,0,0,0,0,0,1,1,0,0,100,30,0,0,100,30,70
2026.2.11,3554,웹소설,후회해도,짙은,사막여우,100,2,0,0,0,0,0,2,2,0,0,200,60,0,0,200,60,140
2026.2.11,4801,웹소설,모노크롬 루머,치율,M블루,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.11,4817,웹소설,우리 사이에 아기가,느린돌,사막여우,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.11,14216,웹소설,못된 오빠,평온한,사막여우,100,2,0,0,0,0,0,2,2,0,0,200,60,0,0,200,60,140
2026.2.11,18617,웹소설,오빠가 해줄게,진숙,하트퀸,100,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.11,19390,웹소설,[BL] 가면극,사유담,희우,100,5,0,0,0,0,0,5,5,0,0,500,150,0,0,500,150,350
2026.2.11,20376,웹소설,마지막 로미오,leda,사막여우,100,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.11,20580,웹소설,힘을 숨겨도 공녀가 제일 강함,설윤영,앨리스,100,2,0,0,0,0,0,2,2,0,0,200,60,0,0,200,60,140
2026.2.12,1419,웹소설,끝정,벚꽃그리고,플로린,100,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.12,1456,웹소설,달콤한 관계,유카,래이니북스,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.12,1535,웹소설,뜨겁게 맞닿은,유카,플로린,100,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.12,1545,웹소설,"먹어봐요, 김대리",오대리,플로린,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.12,1551,웹소설,"미친, 소유",유카,플로린,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.12,1553,웹소설,불친절한 부부생활,벚꽃그리고,고트북스,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.12,1559,웹소설,비서 집착,유카,플로린,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.12,1578,웹소설,순이,천수해,플로린,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.12,1642,웹소설,전남편의 집착에서 벗어나기 위하여,박백구,리본,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.12,2390,웹소설,악녀의 맞선남이 너무 완벽하다,채주아,피오렛,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.12,2511,웹소설,내가 M이라니,죄송한취향,시계토끼,100,8,2,0,0,0,0,6,6,0,0,600,180,0,0,600,180,420
2026.2.12,2528,웹소설,별당 아씨 스캔들 [19세 개정판],은선수아,시계토끼,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.12,2633,웹소설,불순한 비서계약 [19세 개정판],삼색냥,하트퀸,100,1,0,0,0,0,0,1,1,0,0,100,30,0,0,100,30,70
2026.2.12,2643,웹소설,에피소드,유이세스,하트퀸,100,5,4,0,0,0,0,1,1,0,0,100,30,0,0,100,30,70
2026.2.12,2655,웹소설,욕망의 노예계약,황금병아리,하트퀸,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.12,3181,웹소설,뜨겁게 박히다,느린돌,사막여우,100,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.12,3189,웹소설,죽었던 남편이 계략남으로 돌아왔다,하이엘라,사막여우,100,3,0,0,0,0,0,3,3,0,0,300,90,0,0,300,90,210
2026.2.12,3777,웹소설,러브풀(LOVEFOOL),페일핑크,말레피카,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.12,4749,웹소설,블러디 시크릿,아일리파로,사막여우,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.12,4801,웹소설,모노크롬 루머,치율,M블루,100,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.12,5251,웹소설,우리 두 사람,페일핑크,달밤,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.12,16792,웹소설,저주 짝꿍을 찾습니다,무가연,페리윙클,100,3,2,0,0,0,0,1,1,0,0,100,30,0,0,100,30,70
2026.2.12,19385,웹소설,첫사랑과 파혼 예정,라포,해피북스투유,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.12,19390,웹소설,[BL] 가면극,사유담,희우,100,3,0,0,0,0,0,3,3,0,0,300,90,0,0,300,90,210
2026.2.12,20412,웹소설,침대 위의 대표님,왕기대,,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.12,20580,웹소설,힘을 숨겨도 공녀가 제일 강함,설윤영,앨리스,100,2,0,0,0,0,0,2,2,0,0,200,60,0,0,200,60,140
2026.2.13,1419,웹소설,끝정,벚꽃그리고,플로린,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.13,1439,웹소설,내가 버린 남편,리나리아L,래이니북스,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.13,1535,웹소설,뜨겁게 맞닿은,유카,플로린,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.13,1537,웹소설,마지막 스캔들,안해원,래이니북스,100,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.13,1541,웹소설,만져도 돼?,차가울(미캉),플로린,100,3,2,0,0,0,0,1,1,0,0,100,30,0,0,100,30,70
2026.2.13,1545,웹소설,"먹어봐요, 김대리",오대리,플로린,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.13,1547,웹소설,무례한 키스,정희경,플로린,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.13,1555,웹소설,불친절한 취향,이은비,고트북스,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.13,1559,웹소설,비서 집착,유카,플로린,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.13,2417,웹소설,우리 악녀님이 달라졌어요,양과람,피오렛,100,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.13,2423,웹소설,베드 파트너,이로이,사막여우,100,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.13,2511,웹소설,내가 M이라니,죄송한취향,시계토끼,100,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.13,2562,웹소설,타락 찬미,하얀백지,시계토끼,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.13,2563,웹소설,탕녀와 사생아,TemaFB,시계토끼,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.13,2610,웹소설,너의 바람이 되어,윤해조,하트퀸,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.13,2611,웹소설,다섯 번째 친구,봉빙,하트퀸,100,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.13,2616,웹소설,동거는 미친 짓이다,강태형,하트퀸,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.13,2621,웹소설,맞선남 가로채기,김켈리,하트퀸,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.13,2630,웹소설,부적절한 재회,신경희,하트퀸,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.13,2639,웹소설,삼시색기,달그림 ,하트퀸,100,2,0,0,0,0,0,2,2,0,0,200,60,0,0,200,60,140
2026.2.13,2643,웹소설,에피소드,유이세스,하트퀸,100,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.13,2658,웹소설,위험한 오빠 친구,타라,하트퀸,100,3,0,0,0,0,0,3,3,0,0,300,90,0,0,300,90,210
2026.2.13,2674,웹소설,첫사랑의 사이즈,강곰곰,하트퀸,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.13,2744,웹소설,클리닉 원장에게 사기당한 것 같습니다,김연산,,100,2,0,0,0,0,0,2,2,0,0,200,60,0,0,200,60,140
2026.2.13,3181,웹소설,뜨겁게 박히다,느린돌,사막여우,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.13,3189,웹소설,죽었던 남편이 계략남으로 돌아왔다,하이엘라,사막여우,100,4,0,0,0,0,0,4,4,0,0,400,120,0,0,400,120,280
2026.2.13,4801,웹소설,모노크롬 루머,치율,M블루,100,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.13,4820,웹소설,검성의 게임,AKARU,마야마루출판사,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.13,4832,웹소설,제라스의 여관,사이딘,마야마루출판사,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.13,6196,웹소설,흔적도 없이,짙은,사막여우,100,8,0,0,0,0,0,8,8,0,0,800,240,0,0,800,240,560
2026.2.13,16792,웹소설,저주 짝꿍을 찾습니다,무가연,페리윙클,100,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.13,17147,웹소설,칼레이 백작가의 매맞이 하녀,뮤사203,시계토끼,100,1,0,0,0,0,0,1,1,0,0,100,30,0,0,100,30,70
2026.2.13,18985,웹소설,"[BL] 교수님, 나빠요!",이니희,M블루,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.13,19390,웹소설,[BL] 가면극,사유담,희우,100,2,0,0,0,0,0,2,2,0,0,200,60,0,0,200,60,140
2026.2.13,19744,웹소설,너에게 파는 나의 밤 (삽화본),핑캐,해피북스투유,100,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.13,20361,웹소설,아저씨,강태형,하트퀸,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.13,20412,웹소설,침대 위의 대표님,왕기대,,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.13,20489,웹소설,독을 품은 꽃,원소희,동행,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.13,20580,웹소설,힘을 숨겨도 공녀가 제일 강함,설윤영,앨리스,100,2,0,0,0,0,0,2,2,0,0,200,60,0,0,200,60,140
2026.2.14,1397,웹소설,7일의 사정,Yulia,래이니북스,100,4,1,0,0,0,0,3,3,0,0,300,90,0,0,300,90,210
2026.2.14,1419,웹소설,끝정,벚꽃그리고,플로린,100,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.14,1428,웹소설,나를 품어 줘,차해솔,플로린,100,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.14,1437,웹소설,내 안의 악마를 위하여,피숙혜,플로린,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.14,1549,웹소설,물드는 밤,상림(메리J),플로린,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.14,2423,웹소설,베드 파트너,이로이,사막여우,100,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.14,2511,웹소설,내가 M이라니,죄송한취향,시계토끼,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.14,2600,웹소설,나쁜 전남편 [19금 개정판],모리미,하트퀸,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.14,2625,웹소설,문제적 신음 소리,엘루비오,하트퀸,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.14,2630,웹소설,부적절한 재회,신경희,하트퀸,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.14,2633,웹소설,불순한 비서계약 [19세 개정판],삼색냥,하트퀸,100,1,0,0,0,0,0,1,1,0,0,100,30,0,0,100,30,70
2026.2.14,2639,웹소설,삼시색기,달그림 ,하트퀸,100,2,0,0,0,0,0,2,2,0,0,200,60,0,0,200,60,140
2026.2.14,2643,웹소설,에피소드,유이세스,하트퀸,100,7,6,0,0,0,0,1,1,0,0,100,30,0,0,100,30,70
2026.2.14,2693,웹소설,사제님의 비밀스런 교육(Dark),김연서,시계토끼,2800,1,0,0,0,0,0,1,1,0,0,2800,840,0,0,2800,840,1960
2026.2.14,3181,웹소설,뜨겁게 박히다,느린돌,사막여우,100,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.14,3184,웹소설,몰락,최강토끼,사막여우,100,4,2,0,0,0,0,2,2,0,0,200,60,0,0,200,60,140
2026.2.14,3189,웹소설,죽었던 남편이 계략남으로 돌아왔다,하이엘라,사막여우,100,4,0,0,0,0,0,4,4,0,0,400,120,0,0,400,120,280
2026.2.14,3554,웹소설,후회해도,짙은,사막여우,100,2,0,0,0,0,0,2,2,0,0,200,60,0,0,200,60,140
2026.2.14,3555,웹소설,남편과 파트너 사이,느린돌,사막여우,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.14,4801,웹소설,모노크롬 루머,치율,M블루,100,2,1,0,0,0,0,1,1,0,0,100,30,0,0,100,30,70
2026.2.14,5252,웹소설,씨 서방,점빵,달밤,100,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.14,16792,웹소설,저주 짝꿍을 찾습니다,무가연,페리윙클,100,7,5,0,0,0,0,2,2,0,0,200,60,0,0,200,60,140
2026.2.14,18997,웹소설,독 안에 든 선생님,그일도,플로린,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.14,19390,웹소설,[BL] 가면극,사유담,희우,100,2,0,0,0,0,0,2,2,0,0,200,60,0,0,200,60,140
2026.2.14,20361,웹소설,아저씨,강태형,하트퀸,100,19,0,0,0,0,0,19,19,0,0,1900,570,0,0,1900,570,1330
2026.2.14,20580,웹소설,힘을 숨겨도 공녀가 제일 강함,설윤영,앨리스,100,2,0,0,0,0,0,2,2,0,0,200,60,0,0,200,60,140
2026.2.15,1397,웹소설,7일의 사정,Yulia,래이니북스,100,28,1,0,0,0,0,27,27,0,0,2700,810,0,0,2700,810,1890
2026.2.15,1419,웹소설,끝정,벚꽃그리고,플로린,100,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.15,1437,웹소설,내 안의 악마를 위하여,피숙혜,플로린,100,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.15,1545,웹소설,"먹어봐요, 김대리",오대리,플로린,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.15,1614,웹소설,우연 다방,상림(메리J),플로린,100,24,2,0,0,0,0,22,22,0,0,2200,660,0,0,2200,660,1540
2026.2.15,2423,웹소설,베드 파트너,이로이,사막여우,100,10,4,0,0,0,0,6,6,0,0,600,180,0,0,600,180,420
2026.2.15,2511,웹소설,내가 M이라니,죄송한취향,시계토끼,100,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.15,2622,웹소설,매끈한 친구 오빠,라쉬,하트퀸,100,17,3,0,0,0,0,14,14,0,0,1400,420,0,0,1400,420,980
2026.2.15,2633,웹소설,불순한 비서계약 [19세 개정판],삼색냥,하트퀸,100,2,0,0,0,0,0,2,2,0,0,200,60,0,0,200,60,140
2026.2.15,2639,웹소설,삼시색기,달그림 ,하트퀸,100,3,0,0,0,0,0,3,3,0,0,300,90,0,0,300,90,210
2026.2.15,2643,웹소설,에피소드,유이세스,하트퀸,100,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.15,3180,웹소설,온전하지 못한 관계,하루가 너무 길다,사막여우,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.15,3181,웹소설,뜨겁게 박히다,느린돌,사막여우,100,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.15,3189,웹소설,죽었던 남편이 계략남으로 돌아왔다,하이엘라,사막여우,100,11,0,0,0,0,0,11,11,0,0,1100,330,0,0,1100,330,770
2026.2.15,3555,웹소설,남편과 파트너 사이,느린돌,사막여우,100,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.15,4801,웹소설,모노크롬 루머,치율,M블루,100,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.15,4994,웹소설,흰 리본 맨 허벅지에 벌을 주소서,묘묘희,달밤,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.15,16792,웹소설,저주 짝꿍을 찾습니다,무가연,페리윙클,100,1,0,0,0,0,0,1,1,0,0,100,30,0,0,100,30,70
2026.2.15,20361,웹소설,아저씨,강태형,하트퀸,100,11,0,0,0,0,0,11,11,0,0,1100,330,0,0,1100,330,770
2026.2.15,20437,웹소설,황녀의 남편은 셋,필밤,시계토끼,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.15,20580,웹소설,힘을 숨겨도 공녀가 제일 강함,설윤영,앨리스,100,2,0,0,0,0,0,2,2,0,0,200,60,0,0,200,60,140
2026.2.16,1419,웹소설,끝정,벚꽃그리고,플로린,100,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.16,1437,웹소설,내 안의 악마를 위하여,피숙혜,플로린,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.16,1541,웹소설,만져도 돼?,차가울(미캉),플로린,100,1,0,0,0,0,0,1,1,0,0,100,30,0,0,100,30,70
2026.2.16,1545,웹소설,"먹어봐요, 김대리",오대리,플로린,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.16,1549,웹소설,물드는 밤,상림(메리J),플로린,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.16,1569,웹소설,상사와 그런 사이,레이먼,래이니북스,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.16,2511,웹소설,내가 M이라니,죄송한취향,시계토끼,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.16,2513,웹소설,네 마리 포식자들,하얀백지,시계토끼,100,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.16,2622,웹소설,매끈한 친구 오빠,라쉬,하트퀸,100,22,3,0,0,0,0,19,19,0,0,1900,570,0,0,1900,570,1330
2026.2.16,2639,웹소설,삼시색기,달그림 ,하트퀸,100,2,0,0,0,0,0,2,2,0,0,200,60,0,0,200,60,140
2026.2.16,2643,웹소설,에피소드,유이세스,하트퀸,100,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.16,3181,웹소설,뜨겁게 박히다,느린돌,사막여우,100,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.16,3185,웹소설,제발 멈추지 말아요 ,우아진,사막여우,100,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.16,3189,웹소설,죽었던 남편이 계략남으로 돌아왔다,하이엘라,사막여우,100,13,0,0,0,0,0,13,13,0,0,1300,390,0,0,1300,390,910
2026.2.16,4732,웹소설,나만 좀 늦게 돌아왔다,호안,마야마루출판사,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.16,4801,웹소설,모노크롬 루머,치율,M블루,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.16,12084,웹소설,메디시스가의 오메가,코네꼬,야간비행,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.16,19390,웹소설,[BL] 가면극,사유담,희우,100,1,0,0,0,0,0,1,1,0,0,100,30,0,0,100,30,70
2026.2.16,20361,웹소설,아저씨,강태형,하트퀸,100,14,0,0,0,0,0,14,14,0,0,1400,420,0,0,1400,420,980
2026.2.16,20580,웹소설,힘을 숨겨도 공녀가 제일 강함,설윤영,앨리스,100,2,0,0,0,0,0,2,2,0,0,200,60,0,0,200,60,140
2026.2.17,1413,웹소설,"그러므로, 사랑",피숙혜,플로린,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.17,1419,웹소설,끝정,벚꽃그리고,플로린,100,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.17,1541,웹소설,만져도 돼?,차가울(미캉),플로린,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.17,1545,웹소설,"먹어봐요, 김대리",오대리,플로린,100,13,2,0,0,0,0,11,11,0,0,1100,330,0,0,1100,330,770
2026.2.17,1569,웹소설,상사와 그런 사이,레이먼,래이니북스,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.17,1575,웹소설,선셋 글로우,별보라,플로린,100,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.17,2425,웹소설,폐하의 새장,라다,피오렛,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.17,2506,웹소설,"교육입니다, 아가씨",초코요정,시계토끼,100,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.17,2511,웹소설,내가 M이라니,죄송한취향,시계토끼,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.17,2512,웹소설,너를 노예로 삼은 것을 후회한다,뮤사203,시계토끼,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.2.17,2513,웹소설,네 마리 포식자들,하얀백지,시계토끼,100,3,0,0,0,0,0,3,3,0,0,300,90,0,0,300,90,210
2026.2.17,2533,웹소설,사제님의 비밀스런 교육(Dark),김연서,시계토끼,100,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
