판매일,작품 ID,분류,작품명,작가명,레이블,회차 판매가 (원),총 사용 건수 (건),초기 무료 회차,에다무,광고보면 무료,신규 혜택 대여,유상 대여,소장,총 판매 건수 (건),광고보면 무료 판매금액 (원),광고보면 무료 운영 수수료 (원),소장 판매금액 (원),소장 운영 수수료 (원),대여 판매금액 (원),대여 운영 수수료 (원),판매 금액 합계 (원),운영 수수료 합계 (원),정산 금액 합계 (원)
2026-03-05,12084,웹소설,메디시스가의 오메가,코네꼬,야간비행,100,4,0,0,0,0,0,4,4,0,0,400,120,0,0,400,120,280
2026-03-05,19744,웹소설,너에게 파는 나의 밤 (삽화본),핑캐,해피북스투유,100,5,0,0,0,0,0,5,5,0,0,500,150,0,0,500,150,350
2026-03-05,20362,웹소설,오만한 왕녀와 숲의 괴물들,필밤,시계토끼,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-06,1397,웹소설,7일의 사정,Yulia,래이니북스,100,13,0,0,0,0,0,13,13,0,0,1300,390,0,0,1300,390,910
2026-03-06,1405,웹소설,고작 두 번째 결혼,벚꽃그리고,플로린,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-06,1419,웹소설,끝정,벚꽃그리고,플로린,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-06,1652,웹소설,팀장님. 저 불편해요,벚꽃그리고,고트북스,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-06,2423,웹소설,베드 파트너,이로이,사막여우,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-06,2511,웹소설,내가 M이라니,죄송한취향,시계토끼,100,5,3,0,0,0,0,2,2,0,0,200,60,0,0,200,60,140
2026-03-06,2639,웹소설,삼시색기,달그림 ,하트퀸,100,18,0,0,0,0,0,18,18,0,0,1800,540,0,0,1800,540,1260
2026-03-06,2643,웹소설,에피소드,유이세스,하트퀸,100,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-06,3191,웹소설,당신이 나를 잊은 줄 알았다,꽃니랑,사막여우,100,1,0,0,0,0,0,1,1,0,0,100,30,0,0,100,30,70
2026-03-06,4801,웹소설,모노크롬 루머,치율,M블루,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-06,6196,웹소설,흔적도 없이,짙은,사막여우,100,1,0,0,0,0,0,1,1,0,0,100,30,0,0,100,30,70
2026-03-06,12084,웹소설,메디시스가의 오메가,코네꼬,야간비행,100,3,0,0,0,0,0,3,3,0,0,300,90,0,0,300,90,210
2026-03-06,14283,웹소설,잠자는 공주님,은비령,달밤,100,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-07,1419,웹소설,끝정,벚꽃그리고,플로린,100,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-07,1541,웹소설,만져도 돼?,차가울(미캉),플로린,100,2,0,0,0,0,0,2,2,0,0,200,60,0,0,200,60,140
2026-03-07,2511,웹소설,내가 M이라니,죄송한취향,시계토끼,100,3,1,0,0,0,0,2,2,0,0,200,60,0,0,200,60,140
2026-03-07,2608,웹소설,내 손으로 도와줄게,라쉬,하트퀸,100,3,2,0,0,0,0,1,1,0,0,100,30,0,0,100,30,70
2026-03-07,2639,웹소설,삼시색기,달그림 ,하트퀸,100,4,3,0,0,0,0,1,1,0,0,100,30,0,0,100,30,70
2026-03-07,2643,웹소설,에피소드,유이세스,하트퀸,100,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-07,2655,웹소설,욕망의 노예계약,황금병아리,하트퀸,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-07,3180,웹소설,온전하지 못한 관계,하루가 너무 길다,사막여우,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-07,3181,웹소설,뜨겁게 박히다,느린돌,사막여우,100,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-07,3184,웹소설,몰락,최강토끼,사막여우,100,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-07,3191,웹소설,당신이 나를 잊은 줄 알았다,꽃니랑,사막여우,100,1,0,0,0,0,0,1,1,0,0,100,30,0,0,100,30,70
2026-03-07,3554,웹소설,후회해도,짙은,사막여우,100,3,1,0,0,0,0,2,2,0,0,200,60,0,0,200,60,140
2026-03-07,4832,웹소설,제라스의 여관,사이딘,마야마루출판사,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-07,12084,웹소설,메디시스가의 오메가,코네꼬,야간비행,100,2,0,0,0,0,0,2,2,0,0,200,60,0,0,200,60,140
2026-03-07,20580,웹소설,힘을 숨겨도 공녀가 제일 강함,설윤영,앨리스,100,2,0,0,0,0,0,2,2,0,0,200,60,0,0,200,60,140
2026-03-08,1397,웹소설,7일의 사정,Yulia,래이니북스,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-08,1419,웹소설,끝정,벚꽃그리고,플로린,100,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-08,1439,웹소설,내가 버린 남편,리나리아L,래이니북스,100,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-08,1541,웹소설,만져도 돼?,차가울(미캉),플로린,100,6,4,0,0,0,0,2,2,0,0,200,60,0,0,200,60,140
2026-03-08,1545,웹소설,"먹어봐요, 김대리",오대리,플로린,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-08,1549,웹소설,물드는 밤,상림(메리J),플로린,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
